municipio_id,municipio,estado_id,estado,população,domicilios,domicilios_particulares_permanentes,agua_rede_geral_%,agua_poco_nascente_%,agua_cisterna_%,agua_outras_%,esgoto_total_%,esgoto_rede_geral_%,esgoto_fossa_septica_%,esgoto_fossa_rudimentar_%,esgoto_vala_%,esgoto_rio_lago_mar_%,esgoto_outro_%,agua_rede_geral,agua_poco_nascente,agua_cisterna,agua_outras,esgoto_total,esgoto_rede_geral,esgoto_fossa,esgoto_fossa,esgoto_vala,esgoto_rio_lago_mar,esgoto_outro,amebiase_pcmh,colera_pcmh,dengue_pcmh,esquistossomose_pcmh,filariose_pcmh,leptospirose_pcmh,tifoide_pcmh,diarréia_pcmh,amebiase,colera,dengue,esquistossomose,filariose,leptospirose,tifoide,diarreia,hepatite_a_pcmh,hepatite_a
150276,Cumaru do Norte,15,Pará,9976,2916,2640,0.3269,0.483,0,0.1902,0.728,0.0064,0.0102,0.6473,0.0356,0.0004,0.028,863,1275,0,502,1922,17,27,1709,94,1,74,9,0,35.9,0,0,0,0,9.2,0.89784,0,3.581384,0,0,0,0,0.917792,9,0.89784
150277,Curionópolis,15,Pará,18260,5248,5228,0.3709,0.3284,0.0004,0.3003,0.9797,0.0038,0.0413,0.7988,0.0587,0.0086,0.0685,1939,1717,2,1570,5122,20,216,4176,307,45,358,5.5,0,22.1,0,0,0,0,0,1.0043,0,4.03546,0,0,0,0,0,11,2.0086
150280,Curralinho,15,Pará,27791,5379,5245,0.2166,0.1218,0,0.6616,0.9293,0.012,0.0032,0.3335,0.1323,0.1567,0.2915,1136,639,0,3470,4874,63,17,1749,694,822,1529,0,0,3.4,0,0,0,0,0,0,0,0.944894,0,0,0,0,0,34,9.44894
150285,Curuá,15,Pará,12243,2655,2648,0.7088,0.0755,0,0.2156,0.9815,0.0008,0.011,0.2908,0.5011,0.0011,0.1767,1877,200,0,571,2599,2,29,770,1327,3,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,28.89348
150290,Curuçá,15,Pará,34268,8515,8503,0.8576,0.0575,0.0002,0.0746,0.9604,0.0051,0.2257,0.5312,0.0408,0.0051,0.1525,7292,489,2,634,8166,43,1919,4517,347,43,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9.59504
150293,Dom Eliseu,15,Pará,50878,13118,13001,0.7743,0.0628,0.0005,0.1624,0.9767,0.0124,0.0591,0.8843,0.0122,0.0003,0.0083,10067,816,6,2112,12698,161,769,11497,159,4,108,1.9,0,67.8,0,0,0,0,1.9,0.966682,0,34.495284,0,0,0,0,0.966682,0,0
150295,Eldorado dos Carajás,15,Pará,30988,8325,8055,0.2447,0.6669,0.0004,0.088,0.859,0.0009,0.0754,0.6685,0.0399,0.0005,0.0739,1971,5372,3,709,6919,7,607,5385,321,4,595,0,0,34.3,0,0,0,0,0,0,0,10.628884,0,0,0,0,0,0,0
150300,Faro,15,Pará,8145,1719,1710,0.7462,0.017,0,0.2368,0.969,0.0047,0.0164,0.4673,0.0234,0.0012,0.4561,1276,29,0,405,1657,8,28,799,40,2,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150304,Floresta do Araguaia,15,Pará,17731,4861,4841,0.0174,0.6687,0,0.314,0.7775,0.0004,0.0118,0.6331,0.0405,0.0004,0.0913,84,3237,0,1520,3764,2,57,3065,196,2,442,0,0,49.2,0,0,0,0,0,0,0,8.723652,0,0,0,0,0,0,0
150307,Garrafão do Norte,15,Pará,24945,5827,5801,0.2584,0.5466,0,0.195,0.9278,0,0.0112,0.5435,0.2181,0.0028,0.1522,1499,3171,0,1131,5382,0,65,3153,1265,16,883,0,0,4,0,0,0,0,8,0,0,0.9978,0,0,0,0,1.9956,1073,267.65985
150309,Goianésia do Pará,15,Pará,30350,7883,7840,0.0904,0.7638,0,0.1458,0.9365,0.004,0.0828,0.7412,0.0273,0.0047,0.0765,709,5988,0,1143,7342,31,649,5811,214,37,600,11.3,0,147.3,0,0,0,0,0,3.42955,0,44.70555,0,0,0,0,0,0,0
